,origin,destination,distance,duration
486,Age UK Sunderland,Kings Cafe,46865,2638
487,Age UK Sunderland,Labyrinth Holistic Cafe,46337,2377
488,Age UK Sunderland,Little Sisters Of The Poor - Newcastle,26628,1797
489,Age UK Sunderland,Lobley Hill Primary,21450,1421
490,Age UK Sunderland,Looked After Through Care Darlington Borough Council,48592,2979
491,Age UK Sunderland,Mickley First School,41074,2504
492,Age UK Sunderland,Miss Tina's Coffee Shop,3371,459
493,Age UK Sunderland,Mount Pleasant Primary School,48807,2660
494,Age UK Sunderland,Moving On Durham,22167,1666
495,Age UK Sunderland,Murton Salvation Army,14105,973
496,Age UK Sunderland,New Walk Property Management Middlesbrough,45596,2285
497,Age UK Sunderland,New Walk Property Management Stockton,46350,2357
498,Age UK Sunderland,Newport Primary,44914,2220
499,Age UK Sunderland,PACT House,23466,1927
500,Age UK Sunderland,Park End Primary,51497,2487
501,Age UK Sunderland,Pelton Community Centre,17436,1536
502,Age UK Sunderland,People's Pantry,34591,2249
503,Age UK Sunderland,Pickle Palace,33976,2258
504,Age UK Sunderland,Pottery Bank Centre,24293,1892
505,Age UK Sunderland,Praxis,27402,1920
506,Age UK Sunderland,Prudhoe Castle First School,39834,2491
507,Age UK Sunderland,Reach Out Recovery,36687,2168
508,Age UK Sunderland,Ron Eager House Changing Lives,21065,1609
509,Age UK Sunderland,Roseberry Primary,38340,1956
510,Age UK Sunderland,Rosebrook,42262,2132
511,Age UK Sunderland,Sanctuary Supported Housing,44417,2153
512,Age UK Sunderland,Sanctuary Supported Living Hartlepool,34048,1882
513,Age UK Sunderland,Selby Cottage Childrens Centre,15995,1488
514,Age UK Sunderland,Soul Food Spaces (Peace Of Mind),21013,1624
515,Age UK Sunderland,Sprinwell Community Hub,16432,1347
516,Age UK Sunderland,St Davids Community Project,5264,592
517,Age UK Sunderland,St Gabriels Catholic Voluntary Academy,52780,2609
518,Age UK Sunderland,St. John the Baptist Primary School,41647,2036
519,Age UK Sunderland,St.Peters Court,22998,1868
520,Age UK Sunderland,Sunderland Area Parent Support,5185,519
521,Age UK Sunderland,Sunderland North Family Zone,1052,175
522,Age UK Sunderland,Sunderland Ymca,879,131
523,Age UK Sunderland,Sunshine Day Nursery at Seascape Children's Centre,19858,1314
524,Age UK Sunderland,The Albert,20101,1205
525,Age UK Sunderland,The Ashley Foundation,1393,218
526,Age UK Sunderland,The Laurels Childcare Ltd,20900,1602
527,Age UK Sunderland,The Oasis Cafe,26402,1784
528,Age UK Sunderland,The Opportunity Cafe,29092,1908
529,Age UK Sunderland,The Rifty Youth Project,34983,1947
530,Age UK Sunderland,Tyneside Vineyard Extraordinary Project,22912,1840
531,Age UK Sunderland,Umbrella Community Centre,35572,2763
532,Age UK Sunderland,Vinnie's Cafe,21566,1642
533,Age UK Sunderland,Virginia House Changing Lives,26437,1761
534,Age UK Sunderland,Wallsend People Centre,21152,1636
535,Age UK Sunderland,Washingwell Primary School,24449,1707
536,Age UK Sunderland,West View Primary School,32473,1706
537,Age UK Sunderland,West View Project,32879,1724
538,Age UK Sunderland,Wharton Trust,33847,1843
539,Age UK Sunderland,Whitehead Street - Changing Lives,11812,1226
540,All About You,Abbey Hill Academy,49406,2468
541,All About You,Abbey Lodge,6166,783
542,All About You,Abbott House Changing Lives,17522,1623
543,All About You,Academy 360,5224,629
544,All About You,Age UK Sunderland,5046,643
545,All About You,Approach Development,70731,3018
546,All About You,Basement Project,20666,1725
547,All About You,Belle Vue 60+ Club,44976,2224
548,All About You,Belle Vue Centre Cafe,44976,2224
549,All About You,Belle Vue Play Scheme,44976,2224
550,All About You,Belle Vue Youth Project,44976,2224
551,All About You,Benfield School,19343,1479
552,All About You,Beyond Limits,55883,3434
553,All About You,Bibby House - Changing Lives,9683,765
554,All About You,Bilton Hall Community Trust,8938,800
555,All About You,Blyth Star Enterprises,33238,2229
556,All About You,Brougham Primary School,39430,1979
557,All About You,Byker Community Association,18745,1575
558,All About You,Cafe on the Shire - NTDF,18463,1519
559,All About You,Changing Lives,16333,1090
560,All About You,Cheesy Waffles Project,20731,1399
561,All About You,Chester West & Central Community Project @ Bullion Hall,20692,1281
562,All About You,Choysez,34340,2153
563,All About You,Corbridge Middle School,49880,2419
564,All About You,Cornerstones Cafe,19003,1187
565,All About You,County Durham Tees Valley Rescue Mission,44866,2387
566,All About You,Cumberland House,16854,1535
567,All About You,Delta North Consett (formerly YMCA),40278,2630
568,All About You,Dementia Care,28443,1915
569,All About You,Dynamix Extreme Cic,13691,1036
570,All About You,East Durham Community Initiatives,17758,1235
571,All About You,East Durham Partnership,25466,1340
572,All About You,Eastlea Community,16305,1066
573,All About You,Elliott House /Westbridge,20685,1717
574,All About You,Emmaus North East,9964,914
575,All About You,Eslington House Changing Lives,20795,1302
576,All About You,Excelsior Academy,26349,1681
577,All About You,Family Gateway,13572,1130
578,All About You,Felling Community Association,11673,956
579,All About You,Forage Community Project,4406,653
580,All About You,Francis House Changing Lives,16969,1553
581,All About You,Gateshead Young Peoples Mental Health Service,14958,1298
582,All About You,Great Lumley Community Centre,15900,1350
583,All About You,Great North Road Changing Lives,23945,1446
584,All About You,Green Gates Primary,70031,3041
585,All About You,Harrowgate Hill Primary,48848,2581
586,All About You,Haswell Mencap Lisa Dixon Centre,21870,1601
587,All About You,Health Works Newcastle,28712,1710
588,All About You,Hub of Wishes,44525,2372
589,All About You,Investing in People and Culture,14903,1271
590,All About You,"Jet (Wicker Chair) North,  Westerhope",28788,1685
591,All About You,Junction 7,44525,2372
592,All About You,Junior Neighbourhood Watch,44525,2372
593,All About You,Kibblesworth Village Millenium Centre,17251,1278
594,All About You,Kings Cafe,49890,2654
595,All About You,Labyrinth Holistic Cafe,52042,2551
596,All About You,Little Sisters Of The Poor - Newcastle,17694,1593
597,All About You,Lobley Hill Primary,19088,1233
598,All About You,Looked After Through Care Darlington Borough Council,51618,2996
599,All About You,Mickley First School,38712,2316
600,All About You,Miss Tina's Coffee Shop,2047,284
601,All About You,Mount Pleasant Primary School,51833,2677
602,All About You,Moving On Durham,26620,1622
603,All About You,Murton Salvation Army,19810,1146
604,All About You,New Walk Property Management Middlesbrough,51301,2458
605,All About You,New Walk Property Management Stockton,52055,2531
606,All About You,Newport Primary,50619,2393
607,All About You,PACT House,27123,1723
608,All About You,Park End Primary,57202,2661
609,All About You,Pelton Community Centre,21093,1333
610,All About You,People's Pantry,32228,2060
611,All About You,Pickle Palace,31614,2070
612,All About You,Pottery Bank Centre,18866,1560
613,All About You,Praxis,18708,1691
614,All About You,Prudhoe Castle First School,37471,2303
615,All About You,Reach Out Recovery,41351,2193
616,All About You,Ron Eager House Changing Lives,15637,1278
617,All About You,Roseberry Primary,44045,2129
618,All About You,Rosebrook,47968,2305
619,All About You,Sanctuary Supported Housing,50123,2327
620,All About You,Sanctuary Supported Living Hartlepool,39754,2056
621,All About You,Selby Cottage Childrens Centre,19651,1284
622,All About You,Soul Food Spaces (Peace Of Mind),16135,1360
623,All About You,Sprinwell Community Hub,12309,1034
624,All About You,St Davids Community Project,7989,921
625,All About You,St Gabriels Catholic Voluntary Academy,58485,2783
626,All About You,St. John the Baptist Primary School,47352,2210
627,All About You,St.Peters Court,26655,1664
628,All About You,Sunderland Area Parent Support,11355,838
629,All About You,Sunderland North Family Zone,6098,818
630,All About You,Sunderland Ymca,6166,783
631,All About You,Sunshine Day Nursery at Seascape Children's Centre,25563,1487
632,All About You,The Albert,25806,1379
633,All About You,The Ashley Foundation,5861,732
634,All About You,The Laurels Childcare Ltd,23926,1619
635,All About You,The Oasis Cafe,17468,1581
636,All About You,The Opportunity Cafe,26730,1720
637,All About You,The Rifty Youth Project,40688,2121
638,All About You,Tyneside Vineyard Extraordinary Project,17484,1509
639,All About You,Umbrella Community Centre,39228,2559
640,All About You,Vinnie's Cafe,16139,1311
641,All About You,Virginia House Changing Lives,17552,1581
642,All About You,Wallsend People Centre,15724,1304
643,All About You,Washingwell Primary School,22087,1519
644,All About You,West View Primary School,38178,1880
645,All About You,West View Project,38584,1897
646,All About You,Wharton Trust,39552,2017
647,All About You,Whitehead Street - Changing Lives,11121,1047
648,Approach Development,Abbey Hill Academy,31259,1670
649,Approach Development,Abbey Lodge,65216,2802
650,Approach Development,Abbott House Changing Lives,86372,3703
651,Approach Development,Academy 360,66773,2742
652,Approach Development,Age UK Sunderland,64973,2849
653,Approach Development,All About You,71314,3042
654,Approach Development,Basement Project,86282,3948
655,Approach Development,Belle Vue 60+ Club,39484,1854
656,Approach Development,Belle Vue Centre Cafe,39484,1854
657,Approach Development,Belle Vue Play Scheme,39484,1854
658,Approach Development,Belle Vue Youth Project,39484,1854
659,Approach Development,Benfield School,84960,3702
660,Approach Development,Beyond Limits,68334,3510
661,Approach Development,Bibby House - Changing Lives,75300,2988
662,Approach Development,Bilton Hall Community Trust,74555,3023
663,Approach Development,Blyth Star Enterprises,98854,4452
664,Approach Development,Brougham Primary School,42924,2086
665,Approach Development,Byker Community Association,84362,3818
666,Approach Development,Cafe on the Shire - NTDF,84079,3742
667,Approach Development,Changing Lives,78927,3201
668,Approach Development,Cheesy Waffles Project,58668,2669
669,Approach Development,Chester West & Central Community Project @ Bullion Hall,73926,3142
670,Approach Development,Choysez,99956,4377
671,Approach Development,Corbridge Middle School,112474,4530
672,Approach Development,Cornerstones Cafe,72238,3048
673,Approach Development,County Durham Tees Valley Rescue Mission,49229,2476
674,Approach Development,Cumberland House,85704,3597
675,Approach Development,Delta North Consett (formerly YMCA),82023,4265
676,Approach Development,Dementia Care,94059,4138
677,Approach Development,Dynamix Extreme Cic,79307,3258
678,Approach Development,East Durham Community Initiatives,57978,2476
679,Approach Development,East Durham Partnership,51541,2241
680,Approach Development,Eastlea Community,55720,2324
681,Approach Development,Elliott House /Westbridge,87285,3862
682,Approach Development,Emmaus North East,76948,3257
683,Approach Development,Eslington House Changing Lives,83389,3413
684,Approach Development,Excelsior Academy,88943,3792
685,Approach Development,Family Gateway,79189,3353
686,Approach Development,Felling Community Association,77289,3198
687,Approach Development,Forage Community Project,66159,2923
688,Approach Development,Francis House Changing Lives,85819,3615
689,Approach Development,Gateshead Young Peoples Mental Health Service,80575,3521
690,Approach Development,Great Lumley Community Centre,64312,3085
691,Approach Development,Great North Road Changing Lives,66487,3286
692,Approach Development,Green Gates Primary,1595,183
693,Approach Development,Harrowgate Hill Primary,40915,1888
694,Approach Development,Haswell Mencap Lisa Dixon Centre,51618,2274
695,Approach Development,Health Works Newcastle,91306,3821
696,Approach Development,Hub of Wishes,53358,2477
697,Approach Development,Investing in People and Culture,80520,3494
698,Approach Development,"Jet (Wicker Chair) North,  Westerhope",91382,3797
699,Approach Development,Junction 7,53358,2477
700,Approach Development,Junior Neighbourhood Watch,53358,2477
701,Approach Development,Kibblesworth Village Millenium Centre,79845,3408
702,Approach Development,Kings Cafe,42480,2059
703,Approach Development,Labyrinth Holistic Cafe,26589,1329
704,Approach Development,Little Sisters Of The Poor - Newcastle,86860,3720
705,Approach Development,Lobley Hill Primary,81682,3344
706,Approach Development,Looked After Through Care Darlington Borough Council,43297,2181
707,Approach Development,Mickley First School,101306,4427
708,Approach Development,Miss Tina's Coffee Shop,71603,3058
709,Approach Development,Mount Pleasant Primary School,46094,2359
710,Approach Development,Moving On Durham,63048,3111
711,Approach Development,Murton Salvation Army,54680,2234
712,Approach Development,New Walk Property Management Middlesbrough,15004,1126
713,Approach Development,New Walk Property Management Stockton,26602,1309
714,Approach Development,Newport Primary,17796,1168
715,Approach Development,PACT House,80357,3583
716,Approach Development,Park End Primary,12602,756
717,Approach Development,Pelton Community Centre,74327,3212
718,Approach Development,People's Pantry,94823,4190
719,Approach Development,Pickle Palace,94208,4181
720,Approach Development,Pottery Bank Centre,84482,3783
721,Approach Development,Praxis,87634,3843
722,Approach Development,Prudhoe Castle First School,100066,4414
723,Approach Development,Reach Out Recovery,41621,2123
724,Approach Development,Ron Eager House Changing Lives,81254,3501
725,Approach Development,Roseberry Primary,29676,1411
726,Approach Development,Rosebrook,29821,1489
727,Approach Development,Sanctuary Supported Housing,25788,1283
728,Approach Development,Sanctuary Supported Living Hartlepool,43431,2055
729,Approach Development,Selby Cottage Childrens Centre,72886,3145
730,Approach Development,Soul Food Spaces (Peace Of Mind),81752,3583
731,Approach Development,Sprinwell Community Hub,77925,3257
732,Approach Development,St Davids Community Project,64271,2677
733,Approach Development,St Gabriels Catholic Voluntary Academy,11658,634
734,Approach Development,St. John the Baptist Primary School,29205,1393
735,Approach Development,St.Peters Court,66380,3368
736,Approach Development,Sunderland Area Parent Support,64084,2610
737,Approach Development,Sunderland North Family Zone,64790,2755
738,Approach Development,Sunderland Ymca,65216,2802
739,Approach Development,Sunshine Day Nursery at Seascape Children's Centre,50281,2265
740,Approach Development,The Albert,48503,2036
741,Approach Development,The Ashley Foundation,65236,2786
742,Approach Development,The Laurels Childcare Ltd,58263,2628
743,Approach Development,The Oasis Cafe,86634,3707
744,Approach Development,The Opportunity Cafe,89324,3831
745,Approach Development,The Rifty Youth Project,39862,1990
746,Approach Development,Tyneside Vineyard Extraordinary Project,83101,3752
747,Approach Development,Umbrella Community Centre,80973,4193
748,Approach Development,Vinnie's Cafe,81755,3534
749,Approach Development,Virginia House Changing Lives,86669,3684
750,Approach Development,Wallsend People Centre,81341,3527
751,Approach Development,Washingwell Primary School,84681,3630
752,Approach Development,West View Primary School,45424,2013
753,Approach Development,West View Project,45830,2049
754,Approach Development,Wharton Trust,43265,2144
755,Approach Development,Whitehead Street - Changing Lives,76305,3214
756,Basement Project,Abbey Hill Academy,64109,3355
757,Basement Project,Abbey Lodge,26391,2142
758,Basement Project,Abbott House Changing Lives,9276,1180
759,Basement Project,Academy 360,22925,1655
760,Basement Project,Age UK Sunderland,25271,2003
761,Basement Project,All About You,20067,1655
762,Basement Project,Approach Development,85434,3906
763,Basement Project,Belle Vue 60+ Club,59679,3111
764,Basement Project,Belle Vue Centre Cafe,59679,3111
765,Basement Project,Belle Vue Play Scheme,59679,3111
766,Basement Project,Belle Vue Youth Project,59679,3111
767,Basement Project,Benfield School,3846,515
768,Basement Project,Beyond Limits,69559,4219
769,Basement Project,Bibby House - Changing Lives,14262,1452
770,Basement Project,Bilton Hall Community Trust,13284,1205
771,Basement Project,Blyth Star Enterprises,18670,1422
772,Basement Project,Brougham Primary School,54134,2866
773,Basement Project,Byker Community Association,6556,830
774,Basement Project,Cafe on the Shire - NTDF,5854,720
775,Basement Project,Changing Lives,15781,1419
776,Basement Project,Cheesy Waffles Project,35434,2286
777,Basement Project,Chester West & Central Community Project @ Bullion Hall,26729,1973
778,Basement Project,Choysez,19772,1346
779,Basement Project,Corbridge Middle School,37826,1956
780,Basement Project,Cornerstones Cafe,25040,1879
781,Basement Project,County Durham Tees Valley Rescue Mission,58542,3172
782,Basement Project,Cumberland House,9276,1161
783,Basement Project,Delta North Consett (formerly YMCA),34231,2508
784,Basement Project,Dementia Care,8050,825
785,Basement Project,Dynamix Extreme Cic,9988,1043
786,Basement Project,East Durham Community Initiatives,32462,2122
787,Basement Project,East Durham Partnership,40169,2227
788,Basement Project,Eastlea Community,31009,1953
789,Basement Project,Elliott House /Westbridge,8964,1183
790,Basement Project,Emmaus North East,14349,1305
791,Basement Project,Eslington House Changing Lives,11147,1194
792,Basement Project,Excelsior Academy,11035,1247
